"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.172721776684739,0.0186583366385294,1.32834239056525,0.0188577998255282,0.0323436014044384
"2",0.186255088494237,0.0186071617073485,0.0311054413736994,0.0265243299112035,0.00451144577070349
