"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0166009587384078,339,58.6843891402715,80,36,0.162083919210523
"2",3536,0.0174552151401307,363,61.704185520362,87,27,0.162282342330929
"3",3536,0.0143041146390011,319,50.5650452488688,72,15,0.146773066488992
"4",3536,0.0179813052410606,358,63.5639140271493,85,32,0.167137928872886
"5",3536,0.0128399265265893,305,45.3891402714932,61,35,0.13274141014907
"6",3536,0.0175772974841117,356,62.1357466063348,79,26,0.164388565796573
"7",3536,0.0148633253758472,324,52.5418552036199,71,28,0.14715409100156
"8",3536,0.0135282597425871,299,47.8223981900452,71,24,0.146667775642803
"9",3536,0.0160223876298425,345,56.6391402714932,85,28,0.153776300571953
"10",3536,0.0152745332710388,329,53.9954751131222,80,17,0.148511645455546
