"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00734121412141214,634,73.4048,39,NA,0.107750619546072
"2",10000,0.00795813581358136,650,79.5734,33,NA,0.111594008819173
"3",10000,0.0075987598759876,633,75.98,35,NA,0.113960395546095
"4",10000,0.00724466446644664,607,72.4394,38,NA,0.111958291234062
"5",10000,0.00915185518551855,734,91.5094,39,NA,0.119217875147816
"6",10000,0.00702092209220922,599,70.2022,33,NA,0.106442969672129
"7",10000,0.00846084608460846,659,84.6,44,NA,0.118723023004271
"8",10000,0.00797855785578558,667,79.7776,44,NA,0.115700120773867
"9",10000,0.00858353835383538,705,85.8268,41,NA,0.114224034399993
"10",10000,0.00771841184118412,653,77.1764,36,NA,0.108597488403314
