"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.112018537376679,0.698535358303337,0.0455002638963585,0.654720846018578
"2",0.0455002638963585,0.367879441171442,0.317310507862914,0.479500122186953
