"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.10105025592541,NA,0.208739823390079,NA
"2",0.581454694076928,0.220671361919847,0.117319166094251,0.0111089965382423
