"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.162741141611523,0.0423402761366596,0.585587545179765,0.0108848440172029,0.0132410828551339
"2",0.195606095190082,0.0246151044957424,0.0871061395642799,0.0172655970538255,0.0320837485587781
