"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0161195094945823,349,56.9824660633484,68,19,0.149331045859484
"2",3536,0.0162420718477795,357,57.4157239819005,72,21,0.145761502073488
"3",3536,0.0149380468104988,313,52.8059954751131,81,28,0.157985921979299
"4",3536,0.0151358106075637,350,53.5050904977376,67,27,0.137227049359246
"5",3536,0.0185565162851127,373,65.5972850678733,80,37,0.165375226526744
"6",3536,0.0156695808559524,337,55.3919683257919,78,23,0.153828926837259
"7",3536,0.0145650796495293,318,51.487556561086,68,17,0.142396308676149
"8",3536,0.016031827811094,341,56.6725113122172,82,25,0.153968749497456
"9",3536,0.0177648210845648,378,62.7986425339367,75,22,0.159549014002651
"10",3536,0.0191206871171926,372,67.591628959276,88,29,0.162631480343325
