"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00505840584058406,349,50.579,41,42,0.137028179757801
"2",10000,0.00525510551055105,392,52.5458,37,31,0.110045007239057
"3",10000,0.00531233123312331,365,53.118,42,37,0.132470320725104
"4",10000,0.0053026502650265,362,53.0212,48,39,0.123152821146645
"5",10000,0.00578085808580858,393,57.8028,46,36,0.136193784389787
"6",10000,0.00509292929292929,347,50.9242,35,53,0.136832059062626
"7",10000,0.00526978697869787,358,52.6926,41,36,0.112566321554418
"8",10000,0.00504376437643764,352,50.4326,41,32,0.123957557374609
"9",10000,0.00534139413941394,374,53.4086,44,38,0.12870997748672
"10",10000,0.00466152615261526,367,46.6106,41,55,0.101824170152265
