"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00501332133213321,373,50.1282,36,42,0.11136296967574
"2",10000,0.00516951695169517,385,51.69,42,45,0.116392354341993
"3",10000,0.00553249324932493,393,55.3194,43,67,0.126323159631264
"4",10000,0.00525314531453145,361,52.5262,34,48,0.118562952126093
"5",10000,0.0056032803280328,367,56.0272,51,45,0.132517342198465
"6",10000,0.00523178317831783,403,52.3126,37,34,0.10997603791007
"7",10000,0.0049998199819982,344,49.9932,40,47,0.118827130830039
"8",10000,0.00519003900390039,364,51.8952,40,35,0.128215734433572
"9",10000,0.00504470447044704,360,50.442,36,41,0.116761916552256
"10",10000,0.00481292129212921,348,48.1244,40,50,0.127120067178088
