"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.317310507862914,0.354539479773501,0.317310507862914,0.0428521268670402
"2",0.342781711147914,NA,0.317310507862914,NA
