"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.00865408615845424,193,30.5921945701357,65,20,0.146919650233426
"2",3536,0.00760446600574731,158,26.8817873303167,57,26,0.158517156258267
"3",3536,0.00732750068801321,137,25.9027149321267,60,18,0.159996764744075
"4",3536,0.00926897796437692,209,32.7658371040724,64,26,0.121147602400792
"5",3536,0.00992883063354816,209,35.0984162895928,71,32,0.137192791952785
"6",3536,0.00819183728327584,195,28.9581447963801,50,22,0.132126204948165
"7",3536,0.00816143669958463,148,28.8506787330317,63,21,0.14886326744569
"8",3536,0.00795231268440354,150,28.1114253393665,55,26,0.168205559784993
"9",3536,0.00871824739034989,169,30.8190045248869,64,29,0.162947620394425
"10",3536,0.00811343577796694,193,28.6809954751131,51,25,0.112738116309245
