"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0155018976364346,336,54.7992081447964,73,23,0.156921028497089
"2",3536,0.0163902346925061,344,57.939479638009,81,17,0.156396030203428
"3",3536,0.0134106574846237,315,47.4066742081448,67,22,0.142484336724179
"4",3536,0.0139906686208375,307,49.4570135746606,61,27,0.153484731212915
"5",3536,0.0151863715783343,329,53.6838235294118,77,21,0.152165117080524
"6",3536,0.0171620895121186,366,60.6679864253394,85,23,0.153628598457068
"7",3536,0.017013926667392,372,60.1442307692308,83,28,0.152676205131567
"8",3536,0.0146143605957234,302,51.6617647058824,70,27,0.155670985905961
"9",3536,0.016243511875428,355,57.420814479638,77,30,0.149094358027342
"10",3536,0.0171740897425231,381,60.710407239819,85,21,0.155087148360788
