"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.192125207904582,1.24621947275825,0.0277440972022975,0.480812692653516,0.156725563738185
"2",0.107203070793289,0.0172666332087441,0.00410810117828605,0.0233376762656735,0.0172205828911526
