"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00632018100905045,1146,126.3973,70,NA,0.102127246264886
"2",20000,0.0061817990899545,1143,123.6298,58,NA,0.100264011470517
"3",20000,0.00631034551727586,1185,126.2006,56,NA,0.10134117621137
"4",20000,0.00614698234911746,1152,122.9335,53,NA,0.10060275512229
"5",20000,0.00583003150157508,1087,116.5948,59,NA,0.0999925110632364
"6",20000,0.00570784539226961,1124,114.1512,67,NA,0.0947214175526057
"7",20000,0.00612890644532227,1116,122.572,50,NA,0.102351690935533
"8",20000,0.00655872793639682,1252,131.168,57,NA,0.0995340457990378
"9",20000,0.00585994299714986,1104,117.193,60,NA,0.100960395686647
"10",20000,0.00578600430021501,1103,115.7143,59,NA,0.0991240597853779
