"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00681385569278464,1248,136.2703,58,NA,0.102285327794204
"2",20000,0.00572194609730487,1091,114.4332,60,NA,0.0994577559264846
"3",20000,0.00528498424921246,1063,105.6944,58,NA,0.0907629655135044
"4",20000,0.00635947797389869,1188,127.1832,61,NA,0.101709212419737
"5",20000,0.00648136906845342,1200,129.6209,58,NA,0.102202258997151
"6",20000,0.00608887444372219,1142,121.7714,63,NA,0.0987707892535797
"7",20000,0.00576128806440322,1126,115.22,59,NA,0.0961752860472283
"8",20000,0.00573141157057853,1068,114.6225,73,NA,0.100999492898028
"9",20000,0.00545968798439922,1110,109.1883,50,NA,0.092271669019242
"10",20000,0.00574183209160458,1071,114.8309,52,NA,0.101442117694545
