"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00871191119111911,692,87.1104,41,NA,0.115161012936178
"2",10000,0.00551165116511651,503,55.111,33,NA,0.101535261358128
"3",10000,0.00817591759175918,658,81.751,47,NA,0.11277788395945
"4",10000,0.00723324332433243,611,72.3252,37,NA,0.108270854358402
"5",10000,0.00858373837383738,669,85.8288,44,NA,0.118877416086427
"6",10000,0.00888108810881088,716,88.802,36,NA,0.118229402446723
"7",10000,0.00787800780078008,656,78.7722,30,NA,0.111765776429508
"8",10000,0.00751549154915492,618,75.1474,44,NA,0.109826336804998
"9",10000,0.00896967696769677,723,89.6878,41,NA,0.11757905305407
"10",10000,0.00835413541354135,717,83.533,35,NA,0.109142612673048
