"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.125546193470095,0.11036413794148,0.934871836397487,0.0214167251644413,0.672361965840369
"2",0.173689503291876,0.562376530740836,0.681434341066308,0.0171145210709105,0.0202312442242342
