"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00583725686284314,1118,116.7393,68,NA,0.0980519430650938
"2",20000,0.00620919045952298,1164,124.1776,55,NA,0.0996032283823741
"3",20000,0.00560475023751188,1078,112.0894,54,NA,0.0958659940047878
"4",20000,0.00575566278313916,1150,115.1075,42,NA,0.0930377045408394
"5",20000,0.00609450472523626,1152,121.884,56,NA,0.0992350366080833
"6",20000,0.00592556627831392,1130,118.5054,62,NA,0.0986378566437843
"7",20000,0.00521938596929847,1000,104.3825,60,NA,0.0941521075133258
"8",20000,0.00628828441422071,1112,125.7594,60,NA,0.104381835944945
"9",20000,0.00667650882544127,1237,133.5235,60,NA,0.100427704193174
"10",20000,0.0061250012500625,1144,122.4939,64,NA,0.0987767689644006
