"","CliqueSize_4","CliqueSize_6","CliqueSize_8","CliqueSize_10","CliqueSize_12"
"1",0.0665710204514987,0.0496106343881353,0.0277569005292618,0.0362045575793318,0.299127400130692
"2",0.173465731876019,0.412681763250467,0.0284009030067967,0.0340092497592957,0.0235327302912279
