"","CliqueSize_6","CliqueSize_8","CliqueSize_12","CliqueSize_16"
"1",0.0566502479313929,0.968752430218954,0.227992614278736,2.45086947158611e-05
"2",0.00269308707450952,0.80217700023654,4.57781760666479e-05,0.0260491834719366
